Revenue_INR,Cost_INR,Quantity,Business_Model
45690,34267.5,10,Retail
10632,7974.0,6,Retail
1812,1359.0,6,Retail
7038,5278.5,9,Retail
27970,20977.5,10,Retail
26677,20007.75,7,Retail
4956,3717.0,4,Retail
13077,9807.75,9,Retail
3786,2839.5,2,Retail
525,393.75,5,Retail
6504,4878.0,4,Retail
8382,6286.5,3,Retail
24755,18566.25,5,Retail
5352,4014.0,2,Retail
27708,20781.0,6,Retail
14520,10890.0,3,Retail
26484,19863.0,6,Retail
4608,3456.0,8,Retail
4828,3621.0,2,Retail
25970,19477.5,7,Retail
14730,11047.5,3,Retail
20680,15510.0,5,Retail
21168,15876.0,9,Retail
3338,2503.5,1,Retail
5596,4197.0,2,Retail
9468,7101.0,2,Retail
12762,9571.5,3,Retail
22512,16884.0,6,Retail
3954,2965.5,2,Retail
4491,3368.25,3,Retail
4758,3568.5,3,Retail
2087,1565.25,1,Retail
25656,19242.0,8,Retail
6042,4531.5,3,Retail
3403,2552.25,1,Retail
22449,16836.75,7,Retail
13662,10246.5,3,Retail
9996,7497.0,2,Retail
10960,8220.0,5,Retail
30726,23044.5,9,Retail
1456,1092.0,8,Retail
14910,11182.5,10,Retail
18596,13947.0,4,Retail
11795,8846.25,5,Retail
23895,17921.25,9,Retail
25856,19392.0,8,Retail
2528,1896.0,1,Retail
32040,24030.0,8,Retail
4550,3412.5,1,Retail
2014,1510.5,1,Retail
6860,5145.0,5,Retail
648,486.0,3,Retail
13878,10408.5,9,Retail
2452,1839.0,4,Retail
3280,2460.0,1,Retail
10662,7996.5,6,Retail
14608,10956.0,8,Retail
3679,2759.25,1,Retail
9592,7194.0,8,Retail
17712,13284.0,9,Retail
37440,28080.0,9,Retail
9706,7279.5,2,Retail
22792,17094.0,7,Retail
10003,7502.25,7,Retail
28672,21504.0,7,Retail
10323,7742.25,9,Retail
7494,5620.5,6,Retail
15132,11349.0,6,Retail
17960,13470.0,5,Retail
5655,4241.25,3,Retail
33088,24816.0,8,Retail
14556,10917.0,4,Retail
7560,5670.0,6,Retail
8340,6255.0,5,Retail
3720,2790.0,1,Retail
9912,7434.0,3,Retail
41895,31421.25,9,Retail
16576,12432.0,8,Retail
7287,5465.25,3,Retail
3912,2934.0,2,Retail
21085,15813.75,5,Retail
5940,4455.0,5,Retail
16240,12180.0,7,Retail
8190,6142.5,6,Retail
2268,1701.0,3,Retail
8068,6051.0,4,Retail
27960,20970.0,8,Retail
14472,10854.0,4,Retail
36480,27360.0,10,Retail
4734,3550.5,2,Retail
1548,1161.0,3,Retail
29218,21913.5,7,Retail
17224,12918.0,4,Retail
3825,2868.75,1,Retail
25308,18981.0,6,Retail
6078,4558.5,3,Retail
5988,4491.0,3,Retail
1235,926.25,5,Retail
1305,978.75,1,Retail
27522,20641.5,6,Retail
3039,2279.25,3,Retail
23841,17880.75,9,Retail
12232,9174.0,4,Retail
13674,10255.5,6,Retail
2583,1937.25,3,Retail
36750,27562.5,10,Retail
20652,15489.0,6,Retail
41310,30982.5,9,Retail
13955,10466.25,5,Retail
24378,18283.5,6,Retail
9072,6804.0,7,Retail
21042,15781.5,6,Retail
15476,11607.0,4,Retail
9993,7494.75,3,Retail
6830,5122.5,2,Retail
35464,26598.0,8,Retail
292,219.0,1,Retail
2009,1506.75,7,Retail
21144,15858.0,8,Retail
2530,1897.5,5,Retail
3297,2472.75,1,Retail
26768,20076.0,8,Retail
33859,25394.25,7,Retail
4284,3213.0,7,Retail
11184,8388.0,3,Retail
17185,12888.75,7,Retail
7104,5328.0,6,Retail
6342,4756.5,3,Retail
5200,3900.0,8,Retail
4028,3021.0,4,Retail
2938,2203.5,1,Retail
2984,2238.0,1,Retail
10725,8043.75,5,Retail
4443,3332.25,1,Retail
7578,5683.5,3,Retail
3825,2868.75,9,Retail
5505,4128.75,5,Retail
27040,20280.0,8,Retail
20240,15180.0,10,Retail
24024,18018.0,6,Retail
28940,21705.0,10,Retail
3245,2433.75,5,Retail
5906,4429.5,2,Retail
19410,14557.5,10,Retail
4888,3666.0,8,Retail
34230,25672.5,7,Retail
4684,3513.0,1,Retail
3877,2907.75,1,Retail
12719,9539.25,7,Retail
14588,10941.0,4,Retail
4534,3400.5,1,Retail
10599,7949.25,3,Retail
11448,8586.0,4,Retail
2311,1733.25,1,Retail
1032,774.0,8,Retail
7419,5564.25,3,Retail
22936,17202.0,8,Retail
4091,3068.25,1,Retail
12105,9078.75,5,Retail
10168,7626.0,4,Retail
139,104.25,1,Retail
36392,27294.0,8,Retail
1983,1487.25,3,Retail
15174,11380.5,9,Retail
16008,12006.0,6,Retail
384,288.0,4,Retail
7540,5655.0,5,Retail
24668,18501.0,7,Retail
24710,18532.5,10,Retail
20655,15491.25,5,Retail
11720,8790.0,10,Retail
13314,9985.5,7,Retail
2302,1726.5,1,Retail
648,486.0,2,Retail
10728,8046.0,3,Retail
10450,7837.5,10,Retail
2822,2116.5,1,Retail
48200,36150.0,10,Retail
15760,11820.0,10,Retail
2270,1702.5,1,Retail
11172,8379.0,7,Retail
17988,13491.0,4,Retail
4900,3675.0,2,Retail
3327,2495.25,3,Retail
14275,10706.25,5,Retail
18417,13812.75,7,Retail
39726,29794.5,9,Retail
9840,7380.0,2,Retail
8766,6574.5,3,Retail
1682,1261.5,1,Retail
24448,18336.0,8,Retail
4420,3315.0,10,Retail
2000,1500.0,4,Retail
24415,18311.25,5,Retail
4396,3297.0,7,Retail
15722,11791.5,7,Retail
10871,8153.25,7,Retail
10782,8086.5,3,Retail
9093,6819.75,3,Retail
42020,31515.0,10,Retail
2370,1777.5,1,Retail
8188,6141.0,2,Retail
735,551.25,1,Retail
36675,27506.25,9,Retail
32808,24606.0,8,Retail
6958,5218.5,7,Retail
13572,10179.0,9,Retail
5050,3787.5,10,Retail
4198,3148.5,1,Retail
5136,3852.0,3,Retail
34940,26205.0,10,Retail
12537,9402.75,7,Retail
13740,10305.0,6,Retail
9280,6960.0,10,Retail
24040,18030.0,10,Retail
25232,18924.0,8,Retail
3510,2632.5,2,Retail
1293,969.75,3,Retail
3831,2873.25,3,Retail
5040,3780.0,10,Retail
6902,5176.5,2,Retail
24075,18056.25,9,Retail
340,255.0,5,Retail
34330,25747.5,10,Retail
12840,9630.0,8,Retail
11808,8856.0,9,Retail
629,471.75,1,Retail
24830,18622.5,5,Retail
7638,5728.5,2,Retail
14764,11073.0,4,Retail
19595,14696.25,5,Retail
1250,937.5,2,Retail
10665,7998.75,9,Retail
16736,12552.0,8,Retail
17675,13256.25,7,Retail
1684,1263.0,4,Retail
8703,6527.25,9,Retail
5930,4447.5,10,Retail
2315,1736.25,1,Retail
4739,3554.25,1,Retail
7260,5445.0,10,Retail
9808,7356.0,8,Retail
23632,17724.0,8,Retail
1394,1045.5,1,Retail
12189,9141.75,3,Retail
39700,29775.0,10,Retail
1892,1419.0,1,Retail
4770,3577.5,5,Retail
22650,16987.5,6,Retail
4910,3682.5,2,Retail
2625,1968.75,5,Retail
39120,29340.0,8,Retail
12565,9423.75,5,Retail
45980,34485.0,10,Retail
23135,17351.25,5,Retail
22864,17148.0,8,Retail
16170,12127.5,5,Retail
31455,23591.25,9,Retail
30219,22664.25,7,Retail
35144,26358.0,8,Retail
29024,21768.0,8,Retail
4007,3005.25,1,Retail
4884,3663.0,3,Retail
10278,7708.5,3,Retail
41530,31147.5,10,Retail
14586,10939.5,3,Retail
13176,9882.0,6,Retail
442,331.5,1,Retail
1601,1200.75,1,Retail
25336,19002.0,8,Retail
446,334.5,1,Retail
35154,26365.5,9,Retail
35541,26655.75,9,Retail
2376,1782.0,2,Retail
15450,11587.5,10,Retail
24365,18273.75,5,Retail
942,706.5,6,Retail
6825,5118.75,3,Retail
27948,20961.0,6,Retail
2901,2175.75,3,Retail
952,714.0,8,Retail
6093,4569.75,9,Retail
7235,5426.25,5,Retail
6464,4848.0,2,Retail
6837,5127.75,3,Retail
40995,30746.25,9,Retail
4472,3354.0,8,Retail
1168,876.0,2,Retail
4007,3005.25,1,Retail
3577,2682.75,1,Retail
2322,1741.5,2,Retail
8490,6367.5,5,Retail
13450,10087.5,10,Retail
21520,16140.0,5,Retail
2352,1764.0,2,Retail
17508,13131.0,6,Retail
26541,19905.75,9,Retail
828,621.0,2,Retail
24327,18245.25,9,Retail
1492,1119.0,2,Retail
587,440.25,1,Retail
19320,14490.0,4,Retail
1824,1368.0,3,Retail
1604,1203.0,1,Retail
13455,10091.25,3,Retail
11016,8262.0,6,Retail
16398,12298.5,6,Retail
8740,6555.0,10,Retail
8526,6394.5,3,Retail
35080,26310.0,8,Retail
13250,9937.5,5,Retail
5769,4326.75,3,Retail
9854,7390.5,2,Retail
888,666.0,1,Retail
9540,7155.0,10,Retail
10760,8070.0,5,Retail
4328,3246.0,8,Retail
8380,6285.0,5,Retail
14631,10973.25,3,Retail
9786,7339.5,6,Retail
9297,6972.75,9,Retail
46950,35212.5,10,Retail
23285,17463.75,5,Retail
9444,7083.0,4,Retail
11472,8604.0,3,Retail
5880,4410.0,2,Retail
16704,12528.0,4,Retail
12351,9263.25,3,Retail
40140,30105.0,9,Retail
654,490.5,2,Retail
2344,1758.0,4,Retail
29544,22158.0,8,Retail
3316,2487.0,2,Retail
3534,2650.5,3,Retail
22631,16973.25,7,Retail
32564,24423.0,7,Retail
34188,25641.0,7,Retail
27503,20627.25,7,Retail
464,348.0,1,Retail
6942,5206.5,6,Retail
4060,3045.0,4,Retail
648,486.0,6,Retail
40530,30397.5,10,Retail
10260,7695.0,6,Retail
10248,7686.0,8,Retail
3240,2430.0,1,Retail
2718,2038.5,6,Retail
1952,1464.0,1,Retail
31200,23400.0,8,Retail
21960,16470.0,10,Retail
11295,8471.25,5,Retail
19746,14809.5,6,Retail
12272,9204.0,8,Retail
32520,24390.0,10,Retail
41634,31225.5,9,Retail
11310,8482.5,5,Retail
7910,5932.5,7,Retail
33103,24827.25,7,Retail
5192,3894.0,2,Retail
27108,20331.0,9,Retail
31962,23971.5,7,Retail
6958,5218.5,7,Retail
17130,12847.5,10,Retail
8178,6133.5,3,Retail
7866,5899.5,9,Retail
12525,9393.75,3,Retail
4800,3600.0,3,Retail
15995,11996.25,5,Retail
389,291.75,1,Retail
5436,4077.0,3,Retail
9276,6957.0,4,Retail
1123,842.25,1,Retail
23968,17976.0,7,Retail
8151,6113.25,3,Retail
13818,10363.5,3,Retail
17560,13170.0,10,Retail
18006,13504.5,6,Retail
1952,1464.0,4,Retail
8184,6138.0,4,Retail
2313,1734.75,3,Retail
10623,7967.25,3,Retail
27496,20622.0,7,Retail
10761,8070.75,3,Retail
25456,19092.0,8,Retail
4820,3615.0,2,Retail
9060,6795.0,10,Retail
432,324.0,6,Retail
3060,2295.0,4,Retail
8012,6009.0,4,Retail
23415,17561.25,7,Retail
8505,6378.75,3,Retail
9510,7132.5,3,Retail
16780,12585.0,5,Retail
13970,10477.5,5,Retail
14646,10984.5,3,Retail
6512,4884.0,8,Retail
6748,5061.0,4,Retail
9580,7185.0,10,Retail
1095,821.25,1,Retail
7464,5598.0,3,Retail
6060,4545.0,2,Retail
42984,32238.0,9,Retail
31100,23325.0,10,Retail
14571,10928.25,3,Retail
30544,22908.0,8,Retail
1715,1286.25,1,Retail
2038,1528.5,2,Retail
396,297.0,6,Retail
16640,12480.0,8,Retail
18690,14017.5,10,Retail
13671,10253.25,7,Retail
29601,22200.75,9,Retail
34857,26142.75,9,Retail
4590,3442.5,3,Retail
18288,13716.0,6,Retail
580,435.0,5,Retail
3854,2890.5,2,Retail
4950,3712.5,1,Retail
16900,12675.0,5,Retail
32732,24549.0,7,Retail
8228,6171.0,4,Retail
25900,19425.0,10,Retail
3805,2853.75,1,Retail
18140,13605.0,10,Retail
7580,5685.0,10,Retail
6462,4846.5,3,Retail
24885,18663.75,9,Retail
6406,4804.5,2,Retail
14184,10638.0,9,Retail
1953,1464.75,3,Retail
267,200.25,3,Retail
8136,6102.0,6,Retail
3420,2565.0,1,Retail
39290,29467.5,10,Retail
19957,14967.75,7,Retail
13560,10170.0,10,Retail
3336,2502.0,1,Retail
39152,29364.0,8,Retail
22864,17148.0,8,Retail
18543,13907.25,7,Retail
21900,16425.0,6,Retail
2549,1911.75,1,Retail
9460,7095.0,10,Retail
6446,4834.5,2,Retail
15505,11628.75,5,Retail
6685,5013.75,7,Retail
5793,4344.75,3,Retail
2188,1641.0,2,Retail
38030,28522.5,10,Retail
33340,25005.0,10,Retail
7176,5382.0,3,Retail
13338,10003.5,9,Retail
17368,13026.0,8,Retail
5928,4446.0,3,Retail
4195,3146.25,5,Retail
24272,18204.0,8,Retail
38344,28758.0,8,Retail
13280,9960.0,10,Retail
23100,17325.0,10,Retail
943,707.25,1,Retail
2253,1689.75,3,Retail
41790,31342.5,10,Retail
560,420.0,10,Retail
9498,7123.5,6,Retail
381,285.75,1,Retail
5156,3867.0,2,Retail
23840,17880.0,10,Retail
15060,11295.0,5,Retail
2637,1977.75,9,Retail
29590,22192.5,10,Retail
47970,35977.5,10,Retail
7084,5313.0,2,Retail
24700,18525.0,5,Retail
9075,6806.25,3,Retail
1972,1479.0,2,Retail
33908,25431.0,7,Retail
8358,6268.5,3,Retail
32256,24192.0,8,Retail
11326,8494.5,7,Retail
2742,2056.5,6,Retail
184,138.0,1,Retail
9632,7224.0,2,Retail
4945,3708.75,1,Retail
21762,16321.5,6,Retail
5568,4176.0,8,Retail
3507,2630.25,7,Retail
12800,9600.0,4,Retail
2477,1857.75,1,Retail
16142,12106.5,7,Retail
19620,14715.0,5,Retail
9205,6903.75,7,Retail
10768,8076.0,8,Retail
9056,6792.0,4,Retail
17920,13440.0,5,Retail
7468,5601.0,2,Retail
11228,8421.0,7,Retail
1630,1222.5,10,Retail
3259,2444.25,1,Retail
4299,3224.25,3,Retail
5870,4402.5,5,Retail
11250,8437.5,6,Retail
2901,2175.75,3,Retail
4808,3606.0,4,Retail
3692,2769.0,1,Retail
47290,35467.5,10,Retail
14406,10804.5,3,Retail
4830,3622.5,10,Retail
592,444.0,8,Retail
26456,19842.0,8,Retail
9660,7245.0,4,Retail
2192,1644.0,4,Retail
20970,15727.5,10,Retail
8565,6423.75,5,Retail
12738,9553.5,3,Retail
7038,5278.5,3,Retail
12000,9000.0,10,Retail
550,412.5,1,Retail
8092,6069.0,4,Retail
4069,3051.75,1,Retail
9776,7332.0,8,Retail
24409,18306.75,7,Retail
7726,5794.5,2,Retail
14245,10683.75,5,Retail
29624,22218.0,8,Retail
10736,8052.0,8,Retail
2158,1618.5,2,Retail
2967,2225.25,1,Retail
860,645.0,4,Retail
2754,2065.5,3,Retail
15576,11682.0,8,Retail
10686,8014.5,6,Retail
6284,4713.0,4,Retail
21872,16404.0,8,Retail
10842,8131.5,6,Retail
3958,2968.5,1,Retail
2775,2081.25,3,Retail
37180,27885.0,10,Retail
9457,7092.75,7,Retail
25660,19245.0,10,Retail
9486,7114.5,3,Retail
17620,13215.0,5,Retail
4420,3315.0,2,Retail
18688,14016.0,4,Retail
540,405.0,5,Retail
1320,990.0,1,Retail
11157,8367.75,3,Retail
8412,6309.0,3,Retail
27490,20617.5,10,Retail
7020,5265.0,5,Retail
16101,12075.75,9,Retail
3108,2331.0,2,Retail
18680,14010.0,10,Retail
34533,25899.75,9,Retail
14147,10610.25,7,Retail
24952,18714.0,8,Retail
6672,5004.0,3,Retail
11328,8496.0,4,Retail
7240,5430.0,5,Retail
17384,13038.0,4,Retail
2820,2115.0,6,Retail
2904,2178.0,8,Retail
27054,20290.5,9,Retail
30328,22746.0,8,Retail
32070,24052.5,10,Retail
23570,17677.5,5,Retail
29250,21937.5,6,Retail
17307,12980.25,9,Retail
11179,8384.25,7,Retail
18900,14175.0,10,Retail
9219,6914.25,7,Retail
26020,19515.0,10,Retail
17752,13314.0,7,Retail
9250,6937.5,10,Retail
2971,2228.25,1,Retail
23552,17664.0,8,Retail
28847,21635.25,7,Retail
14784,11088.0,3,Retail
18720,14040.0,5,Retail
7740,5805.0,2,Retail
16792,12594.0,4,Retail
24975,18731.25,5,Retail
16471,12353.25,7,Retail
28218,21163.5,6,Retail
3140,2355.0,5,Retail
9261,6945.75,3,Retail
3257,2442.75,1,Retail
13048,9786.0,8,Retail
1295,971.25,1,Retail
8355,6266.25,5,Retail
12540,9405.0,5,Retail
19488,14616.0,4,Retail
23400,17550.0,5,Retail
6628,4971.0,2,Retail
4478,3358.5,1,Retail
25830,19372.5,9,Retail
18130,13597.5,7,Retail
9660,7245.0,3,Retail
22098,16573.5,6,Retail
11370,8527.5,10,Retail
11469,8601.75,3,Retail
26418,19813.5,7,Retail
26694,20020.5,6,Retail
16010,12007.5,10,Retail
19420,14565.0,4,Retail
3042,2281.5,6,Retail
149,111.75,1,Retail
4354,3265.5,2,Retail
20727,15545.25,9,Retail
6864,5148.0,8,Retail
8361,6270.75,3,Retail
7714,5785.5,7,Retail
32382,24286.5,7,Retail
20094,15070.5,6,Retail
13644,10233.0,3,Retail
20741,15555.75,7,Retail
20800,15600.0,8,Retail
25254,18940.5,9,Retail
3717,2787.75,9,Retail
22437,16827.75,9,Retail
2616,1962.0,6,Retail
12693,9519.75,3,Retail
29922,22441.5,6,Retail
4695,3521.25,5,Retail
3505,2628.75,1,Retail
39480,29610.0,10,Retail
484,363.0,4,Retail
6564,4923.0,4,Retail
2000,1500.0,10,Retail
1806,1354.5,1,Retail
14706,11029.5,3,Retail
7058,5293.5,2,Retail
7640,5730.0,5,Retail
1635,1226.25,3,Retail
24913,18684.75,7,Retail
3468,2601.0,3,Retail
37770,28327.5,10,Retail
3516,2637.0,2,Retail
5376,4032.0,8,Retail
25522,19141.5,7,Retail
5304,3978.0,2,Retail
9838,7378.5,2,Retail
8995,6746.25,7,Retail
9506,7129.5,2,Retail
27585,20688.75,9,Retail
4345,3258.75,1,Retail
26480,19860.0,10,Retail
8270,6202.5,5,Retail
4568,3426.0,4,Retail
5274,3955.5,2,Retail
29580,22185.0,6,Retail
18369,13776.75,9,Retail
34860,26145.0,10,Retail
18473,13854.75,7,Retail
17008,12756.0,4,Retail
3145,2358.75,1,Retail
2526,1894.5,3,Retail
10263,7697.25,3,Retail
29406,22054.5,6,Retail
31144,23358.0,8,Retail
5274,3955.5,6,Retail
44964,33723.0,9,Retail
3264,2448.0,2,Retail
43260,32445.0,10,Retail
8150,6112.5,10,Retail
21230,15922.5,5,Retail
19330,14497.5,5,Retail
14792,11094.0,8,Retail
38070,28552.5,10,Retail
8234,6175.5,2,Retail
6984,5238.0,9,Retail
339,254.25,1,Retail
13020,9765.0,10,Retail
11385,8538.75,9,Retail
31948,23961.0,7,Retail
25983,19487.25,9,Retail
2936,2202.0,1,Retail
13989,10491.75,3,Retail
21070,15802.5,7,Retail
36504,27378.0,9,Retail
38790,29092.5,9,Retail
14487,10865.25,3,Retail
4815,3611.25,5,Retail
7096,5322.0,8,Retail
1647,1235.25,3,Retail
7804,5853.0,2,Retail
534,400.5,6,Retail
17094,12820.5,7,Retail
2376,1782.0,9,Retail
14288,10716.0,8,Retail
8040,6030.0,6,Retail
3555,2666.25,5,Retail
9872,7404.0,2,Retail
732,549.0,3,Retail
3573,2679.75,1,Retail
17480,13110.0,4,Retail
3354,2515.5,1,Retail
23376,17532.0,8,Retail
20180,15135.0,10,Retail
15468,11601.0,4,Retail
22555,16916.25,5,Retail
1292,969.0,2,Retail
18690,14017.5,5,Retail
31480,23610.0,10,Retail
11130,8347.5,6,Retail
4345,3258.75,5,Retail
573,429.75,3,Retail
6912,5184.0,3,Retail
6936,5202.0,3,Retail
1746,1309.5,3,Retail
5708,4281.0,2,Retail
21104,15828.0,8,Retail
1015,761.25,5,Retail
8397,6297.75,9,Retail
106,79.5,2,Retail
12750,9562.5,5,Retail
49690,37267.5,10,Retail
7508,5631.0,4,Retail
3071,2303.25,1,Retail
576,432.0,9,Retail
21000,15750.0,6,Retail
2070,1552.5,5,Retail
1169,876.75,7,Retail
1527,1145.25,1,Retail
44964,33723.0,9,Retail
50,37.5,1,Retail
1396,1047.0,2,Retail
25340,19005.0,7,Retail
17984,13488.0,8,Retail
3147,2360.25,3,Retail
454,340.5,1,Retail
1842,1381.5,2,Retail
12464,9348.0,4,Retail
14625,10968.75,3,Retail
21520,16140.0,5,Retail
8055,6041.25,9,Retail
9408,7056.0,6,Retail
41190,30892.5,10,Retail
2896,2172.0,1,Retail
18530,13897.5,5,Retail
40428,30321.0,9,Retail
1750,1312.5,2,Retail
14796,11097.0,6,Retail
26937,20202.75,9,Retail
35790,26842.5,10,Retail
9576,7182.0,4,Retail
37305,27978.75,9,Retail
14200,10650.0,10,Retail
37640,28230.0,8,Retail
15768,11826.0,4,Retail
7304,5478.0,4,Retail
13452,10089.0,3,Retail
8930,6697.5,5,Retail
27424,20568.0,8,Retail
10004,7503.0,4,Retail
35160,26370.0,8,Retail
36870,27652.5,10,Retail
19405,14553.75,5,Retail
11934,8950.5,9,Retail
39240,29430.0,8,Retail
39870,29902.5,9,Retail
47070,35302.5,10,Retail
4804,3603.0,2,Retail
408,306.0,6,Retail
33224,24918.0,8,Retail
9328,6996.0,8,Retail
16240,12180.0,10,Retail
40160,30120.0,10,Retail
24325,18243.75,7,Retail
6316,4737.0,2,Retail
785,588.75,5,Retail
9125,6843.75,5,Retail
22818,17113.5,6,Retail
5285,3963.75,7,Retail
4122,3091.5,9,Retail
39609,29706.75,9,Retail
9160,6870.0,5,Retail
6356,4767.0,2,Retail
30688,23016.0,7,Retail
46920,35190.0,10,Retail
32877,24657.75,9,Retail
30672,23004.0,8,Retail
3486,2614.5,3,Retail
17685,13263.75,9,Retail
14416,10812.0,8,Retail
7714,5785.5,7,Retail
5406,4054.5,3,Retail
12792,9594.0,6,Retail
30339,22754.25,9,Retail
6486,4864.5,6,Retail
24903,18677.25,9,Retail
33600,25200.0,10,Retail
16331,12248.25,7,Retail
4881,3660.75,1,Retail
8354,6265.5,2,Retail
16508,12381.0,4,Retail
19236,14427.0,4,Retail
4522,3391.5,7,Retail
17732,13299.0,4,Retail
15218,11413.5,7,Retail
22920,17190.0,5,Retail
24983,18737.25,7,Retail
12790,9592.5,10,Retail
20256,15192.0,8,Retail
27750,20812.5,6,Retail
21285,15963.75,9,Retail
6950,5212.5,2,Retail
10632,7974.0,3,Retail
18263,13697.25,7,Retail
9996,7497.0,6,Retail
629,471.75,1,Retail
10908,8181.0,9,Retail
7040,5280.0,4,Retail
26964,20223.0,6,Retail
4588,3441.0,2,Retail
35559,26669.25,9,Retail
35532,26649.0,9,Retail
14478,10858.5,6,Retail
3474,2605.5,2,Retail
5712,4284.0,6,Retail
1726,1294.5,2,Retail
17655,13241.25,5,Retail
14750,11062.5,5,Retail
15045,11283.75,5,Retail
623,467.25,1,Retail
44901,33675.75,9,Retail
10648,7986.0,8,Retail
1652,1239.0,4,Retail
3275,2456.25,5,Retail
19280,14460.0,8,Retail
4422,3316.5,3,Retail
26103,19577.25,7,Retail
40221,30165.75,9,Retail
41526,31144.5,9,Retail
1268,951.0,2,Retail
3797,2847.75,1,Retail
1374,1030.5,3,Retail
3668,2751.0,4,Retail
21270,15952.5,5,Retail
32809,24606.75,7,Retail
12552,9414.0,3,Retail
26352,19764.0,6,Retail
39272,29454.0,8,Retail
3332,2499.0,7,Retail
210,157.5,1,Retail
1572,1179.0,4,Retail
21126,15844.5,6,Retail
15510,11632.5,5,Retail
35343,26507.25,9,Retail
1176,882.0,6,Retail
430,322.5,1,Retail
29940,22455.0,10,Retail
15700,11775.0,5,Retail
34820,26115.0,10,Retail
4613,3459.75,1,Retail
16247,12185.25,7,Retail
10041,7530.75,3,Retail
27504,20628.0,9,Retail
17570,13177.5,10,Retail
2891,2168.25,1,Retail
22910,17182.5,5,Retail
224,168.0,4,Retail
1352,1014.0,4,Retail
12040,9030.0,8,Retail
7656,5742.0,6,Retail
12762,9571.5,6,Retail
14555,10916.25,5,Retail
16173,12129.75,9,Retail
2198,1648.5,7,Retail
34391,25793.25,7,Retail
3338,2503.5,1,Retail
10595,7946.25,5,Retail
32130,24097.5,9,Retail
5316,3987.0,3,Retail
1680,1260.0,7,Retail
16104,12078.0,8,Retail
23317,17487.75,7,Retail
22096,16572.0,8,Retail
3684,2763.0,1,Retail
28800,21600.0,9,Retail
9024,6768.0,2,Retail
17360,13020.0,5,Retail
8919,6689.25,9,Retail
18544,13908.0,4,Retail
14870,11152.5,10,Retail
4184,3138.0,4,Retail
9166,6874.5,2,Retail
9018,6763.5,6,Retail
1652,1239.0,1,Retail
13380,10035.0,4,Retail
1854,1390.5,1,Retail
13437,10077.75,3,Retail
8886,6664.5,2,Retail
2808,2106.0,2,Retail
22840,17130.0,10,Retail
19650,14737.5,10,Retail
41690,31267.5,10,Retail
23004,17253.0,6,Retail
2290,1717.5,10,Retail
15832,11874.0,4,Retail
2697,2022.75,1,Retail
9920,7440.0,2,Retail
43083,32312.25,9,Retail
21132,15849.0,9,Retail
17181,12885.75,9,Retail
8088,6066.0,3,Retail
9826,7369.5,2,Retail
24024,18018.0,8,Retail
15168,11376.0,8,Retail
2187,1640.25,1,Retail
22883,17162.25,7,Retail
7185,5388.75,5,Retail
18980,14235.0,4,Retail
21216,15912.0,6,Retail
10686,8014.5,3,Retail
26460,19845.0,6,Retail
36232,27174.0,8,Retail
9548,7161.0,2,Retail
1155,866.25,3,Retail
26232,19674.0,6,Retail
14492,10869.0,4,Retail
12582,9436.5,6,Retail
4180,3135.0,1,Retail
3430,2572.5,7,Retail
24885,18663.75,9,Retail
31549,23661.75,7,Retail
6292,4719.0,2,Retail
5150,3862.5,5,Retail
34540,25905.0,10,Retail
23080,17310.0,10,Retail
5718,4288.5,3,Retail
19220,14415.0,5,Retail
5520,4140.0,10,Retail
500,375.0,10,Retail
3972,2979.0,3,Retail
33614,25210.5,7,Retail
27965,20973.75,7,Retail
11940,8955.0,3,Retail
3156,2367.0,6,Retail
13192,9894.0,4,Retail
17016,12762.0,8,Retail
24870,18652.5,5,Retail
13060,9795.0,5,Retail
38650,28987.5,10,Retail
520,390.0,2,Retail
16620,12465.0,6,Retail
20394,15295.5,9,Retail
12470,9352.5,10,Retail
19300,14475.0,10,Retail
27132,20349.0,6,Retail
7552,5664.0,8,Retail
6752,5064.0,8,Retail
4406,3304.5,2,Retail
804,603.0,3,Retail
26873,20154.75,7,Retail
2796,2097.0,4,Retail
2548,1911.0,2,Retail
7028,5271.0,7,Retail
4410,3307.5,2,Retail
12960,9720.0,5,Retail
20124,15093.0,6,Retail
1117,837.75,1,Retail
1280,960.0,8,Retail
23955,17966.25,5,Retail
308,231.0,1,Retail
5841,4380.75,3,Retail
20475,15356.25,7,Retail
7354,5515.5,2,Retail
15712,11784.0,4,Retail
14228,10671.0,4,Retail
735,551.25,5,Retail
25280,18960.0,8,Retail
10113,7584.75,3,Retail
27522,20641.5,9,Retail
26672,20004.0,8,Retail
2344,1758.0,1,Retail
12375,9281.25,3,Retail
522,391.5,1,Retail
13972,10479.0,4,Retail
1359,1019.25,9,Retail
20187,15140.25,9,Retail
29970,22477.5,6,Retail
11430,8572.5,10,Retail
4571,3428.25,7,Retail
4070,3052.5,1,Retail
29510,22132.5,10,Retail
2723,2042.25,7,Retail
8517,6387.75,3,Retail
15015,11261.25,7,Retail
2280,1710.0,4,Retail
48650,36487.5,10,Retail
19566,14674.5,6,Retail
5585,4188.75,5,Retail
6438,4828.5,3,Retail
18312,13734.0,8,Retail
3787,2840.25,7,Retail
13372,10029.0,4,Retail
26268,19701.0,6,Retail
7450,5587.5,5,Retail
22494,16870.5,6,Retail
4626,3469.5,9,Retail
27587,20690.25,7,Retail
13656,10242.0,8,Retail
11025,8268.75,5,Retail
29712,22284.0,6,Retail
21315,15986.25,5,Retail
9621,7215.75,9,Retail
9132,6849.0,6,Retail
